,producto,marca,material,mediana_diaria,sigma_robusta,stock_seguro,ss/6,ss/20,ss/100,ss/200,punto_reorden,rop/6,rop/20,rop/100,rop/200
2268,MEZCLADORA MIBER FREGADERO GF-AQ200 AQUAMATICA 200,MIBER,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2269,MANGUERA COFLEX 3/8 X 3/8 100 CM,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2270,MEZCLADORA MIBER P/FREGADERO GF-AQ300,MIBER,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2271,MEZCLADORA MIBER P/LAVABO GB-AQ300 T/BAR  ,MIBER,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2272,MEZCLADORA MIBER TIPO BAR GB-AQ200 AQUABAR200,MIBER,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2273,MEZCLADORA MIBER TIPO BAR GB-MZ MEZCLOBAR,MIBER,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2274,MEZCLADORA NACOBRE LAVABO 4052AL,NACOBRE,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2275,MEZCLADORA P/FREGADERO MEZF8204 ANBEC MANERALES ACRILICOS,ANBEC,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2276,MEZCLADORA DICA P/LAVABO 4046 ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2277,MEZCLADORA DICA P/LAVABO 4070.1 ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2278,MEZCLADORA DICA P/LAVABO 4071 ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2279,MEZCLADORA DICA P/LAVABO FIG. 4037 ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2280,MEZCLADORA DICA P/LAVABO FIG. 4038 ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2281,MEZCLADORA DICA P/LAVABO FIG. 4039 ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2282,MEZCLADORA FIDIC 8287 FREGADERO,FIDIC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2283,MEZCLADORA FIDIC 8287BN FREGADERO,FIDIC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2284,MEZCLADORA FIDIC A LA PARED TOSCANA,FIDIC,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2285,MEZCLADORA MIBER LAVABO GL-AQ200 AQUALAV200,MIBER,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2286,MONOMANDO DICA REGADERA 4473,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2287,MONOMANDO DICA REGADERA 4475E,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2288,MONOMANDO FIDIC EXTRAIBLE CROMO F9905,SINKPRO,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2289,MONOMANDO FIDIC F9816BN P/LAVABO,FIDIC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2290,MONOMANDO FIDIC F9901BN P/FREGADERO,FIDIC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2291,MONOMANDO FIDIC F9905 EXTRAIBLE CROMO,SINKPRO,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2292,MONOMANDO FIDIC F9905BN FREGADERO,FIDIC,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2293,MONOMANDO FIDIC F9910 P/FREGADERO,FIDIC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2294,MEZCLADORA URREA P/LAVABO 46 QC ,URREA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2295,MEZCLADORA URREA P/LAVABO 46QC,URREA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2296,MEZCLADORA URREA P/LAVABO 59,URREA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2297,MEZCLADORA URREA P/LAVABO 67 PN ,URREA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2298,MINGITORIO ECOLOGICO  NK,ANFORA,PORCELANA,1,0,0,0,0,0,0,8,1,0,0,0
2299,MINGITORIO ECOLOGICO MOD. GABY MENS HEN,ANFORA,PORCELANA,1,0,0,0,0,0,0,8,1,0,0,0
2300,MINGITORIO ECOLOGICO MOD. GOBY MENS HEN,ANFORA,PORCELANA,1,0,0,0,0,0,0,8,1,0,0,0
2301,MEZCLADORA URREA P/FREGADERO 319,URREA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2302,MODULO DE ENCENDIDO CALOREX,CALOREX,LATON,1,0,0,0,0,0,0,8,1,0,0,0
2303,MONOMANDO ANBEC FREGADERO BKMM1029,ANBEC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2304,MONOMANDO ANBEC MEZL697 CROMADO P/LAVABO,ANBEC,METAL,1,0,0,0,0,0,0,8,1,0,0,0
2305,MONOMANDO ANBEC P/LAV. MEZL140C,ANBEC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2306,MONOMANDO ANBEC P/LAV. MEZL795C ,ANBEC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2307,MONOMANDO ANBEC P/LAV. MEZXL139C ,ANBEC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2308,MONOMANDO ANBEC P/LAVABO BKML1016,ANBEC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2309,MEZCLADORA PARA LAVABO MZL4118,CNX,LATON,1,0,0,0,0,0,0,8,1,0,0,0
2310,MEZCLADORA RUGO P/FREGADERO 8 PF,RUGO,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2311,MEZCLADORA RUGO P/FREGADERO 8N NEGRO,RUGO,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2312,MEZCLADORA URREA P/FREGADERO 248 ,URREA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2313,MEZCLADORA URREA P/FREGADERO 318 ,URREA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2314,MEZCLADORA URREA P/FREGADERO 318 LB ,URREA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2315,MEZCLADORA URREA P/FREGADERO 318 Q ,URREA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2316,MEZCLADORA URREA P/FREGADERO 318 QC,URREA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2317,MINGITORIO TERRA BLANCO CATO,CATO,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2318,"MATRACA TRUPER TRIPLE 1/4,3/8 Y 1/2",TRUPER,METAL,1,0,0,0,0,0,0,8,1,0,0,0
2319,MEMBRANA PARA TANQUE DE 24 LTS ,BONASA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2320,MANGUERA COFLEX PIGTAIL 55 CM.,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2321,MANGUERA NEGRA GAS 2MTS C/REGULADOR,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2322,MANGUERA NEGRA GAS 3MTS C/REGULADOR,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2323,MANGUERA P/NARIZ RETRACTIL RM-8ST,RUGO,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2324,MANGUERA PIGTAIL 1/4MX7/8IZQ-35CM COFLEX,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2325,MANIJA P/W.C. PALANCA 3019 DICA,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2326,MANGUERA COFLEX 3/8 X 3/8 300 CM,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2327,MANGUERA COFLEX 3/8 X 3/8 500 CM,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2328,MANGUERA COFLEX 3/8 X 3/8 60 CM,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2329,MANGUERA COFLEX 3/8 x 3/8 200 CM,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2330,MANGUERA COFLEX 3/8 x 3/8 250 CM,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2331,MANGUERA COFLEX 3/8 x 3/8 60 CM,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2332,MANGUERA COFLEX HIDRO VN-A90 1NPTX1FI COFLEX,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2333,MEZCLADORA FIDIC F8503 FREGADERO,FIDIC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2334,MANGUERA COFLEX P/LAVABO 1/2 X 1 MT,COFLEX,INOX,1,0,0,0,0,0,0,8,1,0,0,0
2335,MANGUERA COFLEX P/LAVADORA PL-102,COFLEX,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2336,MANGUERA COFLEX P/SANIT. VINIL GRIS,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2337,MANGUERA COFLEX P/SANITARIO 1/2 X 50 LS-A50,COFLEX,INOX,1,0,0,0,0,0,0,8,1,0,0,0
2338,MANGUERA AMARILLA 3/8 X 2 MTS C/REGULADOR,SIN MARCA,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2339,MANGUERA AMARILLA 3/8 X 2MTS C/REGULADOR,SIN MARCA,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2340,MANGUERA AMARILLA 3/8 X 3 MTS C/REGULADOR,SIN MARCA,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2341,MANGUERA ARMADA 3/8 X 2 MTS AMARILLA,SIN MARCA,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2342,MANGUERA ARMADA 3/8 X 3 MTS AMARILLA,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2343,MANGUERA ARMADA 3/8 X 4 MTS AMARILLA,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2344,MANGUERA ARMADA 3/8 X 4MTS AMARILLA,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2345,MANGUERA ARMADA 3/8 X 5 MTS AMARILLA,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2346,MANGUERA ARMADA 3/8 X 5MTS AMARILLA,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2347,MANGUERA COFLEX 3/4 X 3/4 AB-B40,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2348,MANGUERA COFLEX 3/4 X 3/4 AB-B60,COFLEX,VINIL,1,0,0,0,0,0,0,8,1,0,0,0
2349,"MANGUERA COFLEX P/LAVABO ""T"" AL-T55",COFLEX,INOX,1,0,0,0,0,0,0,8,1,0,0,0
2350,MEZCLADORA FIDIC FREGADERO F8279,FIDIC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2351,ABRAZADERA FOFO DE 4,SIN MARCA,FOFO,1,0,0,0,0,0,0,8,1,0,0,0
2352,MEZCLADORA FIDIC FREGDERO F8502,FIDIC,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2353,MEZCLADORA FIDIC LAVABO F4504,FIDIC,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2354,MEZCLADORA FREAGADERO MEZF474 METALICA ANBEC,ANBEC,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2355,MEZCLADORA ANBEC LAVABO MEZL8028C CROMADA,ANBEC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2356,MEZCLADORA ANBEC P/FREGADERO BKA1800 ,ANBEC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2357,MEZCLADORA ANBEC P/FREGADERO MEZF8064,ANBEC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2358,MEZCLADORA ANBEC P/LAVABO MEZL4202 ,ANBEC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2359,MEZCLADORA ANBEC P/LAVABO MEZL8045 ,ANBEC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2360,MEZCLADORA ANBEC TIPO MONOMANDO FREGADERO BKMM1028 20038,ANBEC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2361,MEZCLADORA DICA 4053 LAVABO,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2362,MEZCLADORA DICA 4056 LAVABO,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2363,MEZCLADORA DICA 4061 P/LAVABO,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2364,MEZCLADORA DICA P/FREGADERO 3248 PARED ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2365,MASTIQUE PENSYLVANIA BOLSA 1 KG,PENS,MASTIQUE,1,0,0,0,0,0,0,8,1,0,0,0
2366,MEZCLADORA DICA P/FREGADERO 4323 ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2367,MEZCLADORA DICA P/FREGADERO 4326 ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2368,MEZCLADORA DICA P/FREGADERO 4329 ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2369,MEZCLADORA DICA P/FREGADERO 4331 ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2370,MANIJA URREA FRONTAL P/WC PWC3,URREA,BRONCE,1,0,0,0,0,0,0,8,1,0,0,0
2371,MANOMETRO CMS 4 KG,CMS,METAL,1,0,0,0,0,0,0,8,1,0,0,0
2372,MANOMETRO CMS 7 KG,TOOLCRAFT,METAL,1,0,0,0,0,0,0,8,1,0,0,0
2373,MANOMETRO P/BOMBA HIDRONEUMATICO,ORANGE PUMPS,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2374,MARRO OCTAGONAL TRUPER 4 LBS,TRUPER,METAL,1,0,0,0,0,0,0,8,1,0,0,0
2375,MARTILLO DE UÑA CURVA 16 OZ IUSA TOTAL,IUSA,ACERO,1,0,0,0,0,0,0,8,1,0,0,0
2376,MARTILLO DE UÑA MANGO DE MADERA IUSA TOTAL,IUSA,ACERO,1,0,0,0,0,0,0,8,1,0,0,0
2377,MARTILLO TUBULAR 16 OZ TRUEPOWER,TRUE POWER,ALUMINIO,1,0,0,0,0,0,0,8,1,0,0,0
2378,MASKING TAPE CHICO 12 X 50,TUCK,ADHESIVO,1,0,0,0,0,0,0,8,1,0,0,0
2379,MASKING TAPE GRANDE 24 X 50,TUCK,ADHESIVO,1,0,0,0,0,0,0,8,1,0,0,0
2380,MASKING TAPE MEDIANO 18 X 50,TUCK,ADHESIVO,1,0,0,0,0,0,0,8,1,0,0,0
2381,MEZCLADORA DICA P/FREGADERO 4318 ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2382,GUANTE ANTICORTE NIVEL 5,NIVEL,TELA,1,0,0,0,0,0,0,8,1,0,0,0
2383,GUANTE DE CARNAZA LARGO,VITEX,CARNAZA,1,0,0,0,0,0,0,8,1,0,0,0
2384,GUANTE DE CARNAZA Y MEZCLILLA,SIN MARCA,CARNAZA,1,0,0,0,0,0,0,8,1,0,0,0
2385,GUANTE DE TELA CON PUNTOS ,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2386,FOCO AHORRADOR 15 WTS IGOTO,IGOTO,FOCO,1,0,0,0,0,0,0,8,1,0,0,0
2387,FOCO AHORRADOR 30 WTS IGOTO,IGOTO,FOCO,1,0,0,0,0,0,0,8,1,0,0,0
2388,FOCO AHORRADOR 50 WTS IGOTO,IGOTO,FOCO,1,0,0,0,0,0,0,8,1,0,0,0
2389,GABINETE COMBO SINKPRO 1MT,SINKPRO,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2390,GABINETE IBIZA COLOR NATIVA 100X50,PLOMAZA,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2391,GABINETE MARBELLA 80X50,PLOMAZA,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2392,FLEXOMETRO AUTO LOCK 5 MTS FA-5M TRUPER,TRUPER,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2393,FLEXOMETRO IUSA COMPACTO 3 MT,IUSA,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2394,FLEXOMETRO IUSA COMPACTO 5 MT,IUSA,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2395,FLEXOMETRO IUSA COMPACTO 8 MT,IUSA,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2396,FLOTA DE ESPONJA ACABADO ASPERO IUSA TOTAL,IUSA,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2397,"LLAVE D/NARIZ FIG. 19-N 3/4"" URREA",URREA,BRONCE,1,0,0,0,0,0,0,8,1,0,0,0
2398,FLOTADOR COBRE No. 5,NACOBRE,COBRE,1,0,0,0,0,0,0,8,1,0,0,0
2399,FLOTADOR COBRE No. 6,NACOBRE,COBRE,1,0,0,0,0,0,0,8,1,0,0,0
2400,FLOTADOR COBRE No. 8,NACOBRE,COBRE,1,0,0,0,0,0,0,8,1,0,0,0
2401,FLOTADOR DE NIVEL P/EST. 500/300 KG.,INGUSA,METALICO,1,0,0,0,0,0,0,8,1,0,0,0
2402,FLOTADOR ELECTRICO SQUARED ,SQUARED,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2403,"FLOTADOR MASTERCIM P/WC 4""",MASTER CIM,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2404,FLOTADOR POLIURETANO No. 4,POLY,POLIURETANO,1,0,0,0,0,0,0,8,1,0,0,0
2405,FLOTADOR POLIURETANO No. 5,POLY,POLIURETANO,1,0,0,0,0,0,0,8,1,0,0,0
2406,FLOTADOR POLIURETANO No. 6,POLY,POLIURETANO,1,0,0,0,0,0,0,8,1,0,0,0
2407,FLOTADOR POLIURETANO No. 8,POLY,POLIURETANO,1,0,0,0,0,0,0,8,1,0,0,0
2408,EXTENSION USO RUDO 8 MTS NARANJA,LIGHTS,ELECTRICO,1,0,0,0,0,0,0,8,1,0,0,0
2409,EXTRACTOR DE AIRE EB-10 SANAIRE,SANAIRE,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2410,EXTRACTOR DE AIRE RB-10 SANAIRE,SANAIRE,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2411,"EXTREMIDAD CAMP. HID. PVC 4""",REXOLIT,PVC,1,0,0,0,0,0,0,8,1,0,0,0
2412,EXTREMIDAD CAMP.HID.PVC. 2 1/2,REXOLIT,PVC,1,0,0,0,0,0,0,8,1,0,0,0
2413,FLOTADOR COBRE No. 4,NACOBRE,COBRE,1,0,0,0,0,0,0,8,1,0,0,0
2414,JGO. ACCESORIOS ANBEC JAB7206C,SIN MARCA,SIN CATEGORIA,1,0,0,0,0,0,0,8,1,0,0,0
2415,JGO. ACCESORIOS DICA 2600,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2416,JGO. ACCESORIOS DICA 2900,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2417,JGO. ACCESORIOS DICA 3200,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2418,JGO. ACCESORIOS DICA 3200AZ,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2419,JGO. ACCESORIOS DICA 3300,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2420,JGO. ACCESORIOS DICA 4800,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2421,JGO. ACCESORIOS PARA BAÑO A01 FIDIC,FIDIC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2422,JGO. ACCESORIOS PARA BAÑO A02 FIDIC,FIDIC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2423,JGO. ACCESORIOS PARA BAÑO A02BK NEGRO FIDIC,FIDIC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2424,JGO. ACCESORIOS PARA BAÑO A02BN FIDIC,FIDIC,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2425,GUANTE NEGROS NITRILO,SIN MARCA,TELA HULE,1,0,0,0,0,0,0,8,1,0,0,0
2426,GUANTE PALMA ANTIDERRAPANTE NEGRO,PALMA,LATEX,1,0,0,0,0,0,0,8,1,0,0,0
2427,GUANTE ROJO VITEX MULTIUSOS No. 10,VITEX,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2428,GUANTE ROJO VITEX MULTIUSOS No. 7 ,VITEX,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2429,GUANTE ALGODON CON NITRILO,KEDURA,NITRILO,1,0,0,0,0,0,0,8,1,0,0,0
2430,GUANTE ROJO VITEX MULTIUSOS No. 9 ,VITEX,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2431,GUANTE VERDE MULTIUSOS SOLVEX,SOLVEX,NITRILO,1,0,0,0,0,0,0,8,1,0,0,0
2432,GUIA DE BRONCE P/WC,SIN MARCA,BRONCE,1,0,0,0,0,0,0,8,1,0,0,0
2433,HACHA TRUPER ML-4M 4LBS C/MANGO,TRUPER,METAL,1,0,0,0,0,0,0,8,1,0,0,0
2434,HIDRONEUMATICO 24 LTS BOMBA 1/2 HP PERIFERICA BONASA YY7813,BONASA,METAL,1,0,0,0,0,0,0,8,1,0,0,0
2435,HIDRONEUMATICO 50 LTS BOMBA 1/2 HP JET BONASA YY9152,BONASA,METAL,1,0,0,0,0,0,0,8,1,0,0,0
2436,JABONERA DICA FIG. 5008,URREA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2437,GABINETE REINA 100X50,PLOMAZA,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2438,GABINETE ROMA 80X50,PLOMAZA,ACABADOS,1,0,0,0,0,0,0,8,1,0,0,0
2439,GANCHO 4040,MUELLER,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2440,GANCHO DICA 1506,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2441,GANCHO DICA 1806,DICA,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2442,GOZNE TORN. 101/104 BOLSA NATURAL,ZAKANY,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2443,GOZNE TORN. 105 BOLSA NATURAL,ZAKANY,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2444,GRASA GRAFITADA ,SIN MARCA,GRASA,1,0,0,0,0,0,0,8,1,0,0,0
2445,GUANTE ROJO VITEX MULTIUSOS No. 8 ,VITEX,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2446,ESTUFA TRUEPOWER DE GAS 1 QUEMADOR TP1262,ANBEC,FIERRO,1,0,0,0,0,0,0,8,1,0,0,0
2447,ESTUFA TRUEPOWER DE GAS 1 QUEMADOR TP1262 ANBEC,ANBEC,FIERRO,1,0,0,0,0,0,0,8,1,0,0,0
2448,ESTUFA ZAHUAPAN 4 QUEMADORES,SIN MARCA,ACERO,1,0,0,0,0,0,0,8,1,0,0,0
2449,"EMPAQUE PARA TUBO CORRUGADO 8""",SIN MARCA,HIDRAULICO,1,0,0,0,0,0,0,8,1,0,0,0
2450,ENCENDEDOR MULTIUSOS,ANBEC,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2451,"ESMERILADORA IUSA TOTAL 4 1/2"" 950W",IUSA,BRONCE,1,0,0,0,0,0,0,8,1,0,0,0
2452,"ESPATULA DE 5"" IUSA TOTAL",IUSA,ACERO,1,0,0,0,0,0,0,8,1,0,0,0
2453,"ESPATULA FLEXIBLE ACERO ARTHUA 5""",ARTHUA,METAL,1,0,0,0,0,0,0,8,1,0,0,0
2454,ESPREA CALOREX 1/8 HEMBRA,CALOREX,BRONCE,1,0,0,0,0,0,0,8,1,0,0,0
2455,ESPREA CALOREX 1/8 MACHO,CALOREX,BRONCE,1,0,0,0,0,0,0,8,1,0,0,0
2456,ESPREA P/QUE VENTURY CINSA,CINSA,BRONCE,1,0,0,0,0,0,0,8,1,0,0,0
2457,ESPREA QUEMADOR CINSA,CINSA,BRONCE,1,0,0,0,0,0,0,8,1,0,0,0
2458,ESPREA QUEMADOR DE 1/2,SIN MARCA,BRONCE,1,0,0,0,0,0,0,8,1,0,0,0
2459,ESPREA QUEMADOR DE 1/4,SIN MARCA,BRONCE,1,0,0,0,0,0,0,8,1,0,0,0
2460,ESPREA QUEMADOR MAGAMEX,MAGAMEX,BRONCE,1,0,0,0,0,0,0,8,1,0,0,0
2461,"EXTREMIDAD CAMP.HID.PVC. 3""",REXOLIT,PVC,1,0,0,0,0,0,0,8,1,0,0,0
2462,EMPAQUE 40 CASQUILLO LAVABO ,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2463,EMPAQUE 43 DIAG. CESPOL,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2464,"EMPAQUE ACOPLAR WC 3""",SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2465,EMPAQUE ACOPLAR WC DELGADO,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2466,EMPAQUE 17 ORING NEOPRENO 116,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2467,EMPAQUE 21 TORNILLO ACOPLAR,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2468,EMPAQUE 22 TORNILLO ACOPLAR,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2469,EMPAQUE 23 ALIM. P/WC,SIN MARCA,HULE,1,0,0,0,0,0,0,8,1,0,0,0
2470,BRAZO MIBER C/CHAP. AR-BC,MIBER,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2471,BRAZO P/REGADERA C/CHAPETON 45 BF,RUGO,CROMADO,1,0,0,0,0,0,0,8,1,0,0,0
2472,BOYLER CALOREX FORTIS DE PASO 9 LTS.,CALOREX,METAL,1,0,0,0,0,0,0,8,1,0,0,0
2473,BOYLER INSTANTANEO 6 LTS IUSA,IUSA,LAMINA,1,0,0,0,0,0,0,8,1,0,0,0
2474,BOYLER INSTANTANEO PRIMO 6 LTS IUSA,IUSA,LAMINA,1,0,0,0,0,0,0,8,1,0,0,0
2475,BOYLER LENISCO 902 JR 5LTS,LENISCO,LAMINA,1,0,0,0,0,0,0,8,1,0,0,0
2476,BOYLER LENISCO 903 ESTANDAR 7 LTS,LENISCO,LAMINA,1,0,0,0,0,0,0,8,1,0,0,0
2477,ESPUMA DE POLIURETANO 340 GRS,MAX,POLIURETANO,1,0,0,0,0,0,0,8,1,0,0,0
2478,"EXTREMIDAD ESPIGA.HID.PVC. 2""",REXOLIT,PVC,1,0,0,0,0,0,0,8,1,0,0,0
2479,FILTRO DE CARBON ACTIVADO 78 X 38,SIN MARCA,CARBON ACTIVADO,1,0,0,0,0,0,0,8,1,0,0,0
2480,FILTRO DESECHABLE BLANCO 60CM,SIN MARCA,FIBRAS,1,0,0,0,0,0,0,8,1,0,0,0
2481,FILTRO PURIFICADOR BAJO TARJA ROTOPLAS,ROTOPLAS,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2482,FILTRO ROTOPLAS JUMBO,ROTOPLAS,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2483,FILTRO ROTOPLAS PASO 1,ROTOPLAS,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
2484,FILTRO ROTOPLAS PASO 1 LAVABLE,ROTOPLAS,PLASTICO,1,0,0,0,0,0,0,8,1,0,0,0
